Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Segment
14505,17,27,11596.04,5,5,5,Champions
14506,17,7,2960.25,5,4,5,Champions
14507,24,14,3104.8,4,5,5,Champions
14508,22,6,804.07,4,4,3,Loyal Customers
14509,534,1,110.95,1,1,1,Lost
14510,376,4,964.55,2,3,3,At Risk
14511,11,6,1267.41,5,4,4,Champions
14512,188,7,1215.97,2,4,4,At Risk
14513,101,7,770.91,3,4,3,Loyal Customers
14514,61,10,4375.79,3,4,5,Loyal Customers
14515,18,15,3693.7,5,5,5,Champions
14516,516,1,151.17,1,1,1,Lost
14517,33,2,330.45,4,2,2,New Promising
14518,64,1,174.37,3,1,1,Others
14519,684,2,203.14,1,2,1,Lost
14520,2,2,270.6,5,2,1,New Promising
14521,477,2,167.65,1,2,1,Lost
14522,24,8,1748.42,4,4,4,Champions
14523,108,1,241.09,3,1,1,Others
14524,32,13,2909.86,4,5,5,Champions
14525,9,21,7915.71,5,5,5,Champions
14526,389,1,258.65,2,1,1,Lost
14527,3,190,25285.91,5,5,5,Champions
14528,37,1,364.22,4,1,2,New Promising
14529,60,3,578.61,3,3,2,Others
14530,26,19,5968.62,4,5,5,Champions
14531,480,1,376.34,1,1,2,Lost
14532,236,12,3833.03,2,5,5,At Risk
14533,25,15,3185.12,4,5,5,Champions
14534,3,38,5702.97,5,5,5,Champions
14535,59,11,5815.13,3,5,5,Loyal Customers
14536,260,1,170.95,2,1,1,Lost
14537,58,3,635.45,3,3,3,Loyal Customers
14538,65,5,1370.84,3,3,4,Loyal Customers
14539,16,2,537.48,5,2,2,New Promising
14540,10,12,3699.74,5,5,5,Champions
14541,59,14,2491.38,3,5,4,Loyal Customers
14542,186,1,103.25,2,1,1,Lost
14543,4,50,11905.71,5,5,5,Champions
14544,24,3,2938.53,4,3,5,Loyal Customers
14545,674,1,349.25,1,1,2,Lost
14546,4,20,4987.97,5,5,5,Champions
14547,4,9,3953.95,5,4,5,Champions
14548,151,9,2541.29,3,4,4,Loyal Customers
14549,311,4,913.6,2,3,3,At Risk
14550,11,4,1345.06,5,3,4,Loyal Customers
14551,18,9,856.64,5,4,3,Loyal Customers
14552,152,3,507.93,3,3,2,Others
14553,19,10,1793.1,4,4,4,Champions
14554,10,4,2279.49,5,3,4,Loyal Customers
14555,57,7,2294.88,4,4,4,Champions
14556,596,3,815.69,1,3,3,At Risk
14557,64,2,0.0,3,2,1,Others
14558,653,5,614.1,1,3,3,At Risk
14559,390,1,75.6,2,1,1,Lost
14560,7,46,6050.44,5,5,5,Champions
14561,76,3,1080.76,3,3,3,Loyal Customers
14562,4,30,6308.0,5,5,5,Champions
14563,510,2,640.54,1,2,3,Cannot Lose Them
14564,427,5,2519.32,1,3,4,At Risk
14565,96,7,3833.87,3,4,5,Loyal Customers
14566,111,4,4092.0,3,3,5,Loyal Customers
14567,35,3,1524.46,4,3,4,Loyal Customers
14568,424,2,909.5,1,2,3,Cannot Lose Them
14569,1,4,597.33,5,3,3,Loyal Customers
14570,281,3,613.75,2,3,3,At Risk
14571,425,1,160.0,1,1,1,Lost
14572,3,15,5484.98,5,5,5,Champions
14573,180,17,2113.42,3,5,4,Loyal Customers
14574,733,1,143.7,1,1,1,Lost
14575,488,1,420.22,1,1,2,Lost
14576,372,1,35.4,2,1,1,Lost
14577,13,7,1364.15,5,4,4,Champions
14578,3,1,168.63,5,1,1,New Promising
14579,432,1,105.56,1,1,1,Lost
14580,518,1,14.85,1,1,1,Lost
14581,17,2,409.65,5,2,2,New Promising
14582,41,1,114.11,4,1,1,New Promising
14583,6,8,1660.29,5,4,4,Champions
14584,169,9,1725.16,3,4,4,Loyal Customers
14585,50,5,1143.27,4,3,3,Loyal Customers
14586,227,3,134.16,2,3,1,At Risk
14587,19,10,1577.39,4,4,4,Champions
14588,578,1,135.39,1,1,1,Lost
14589,372,1,39.75,2,1,1,Lost
14590,425,28,2871.04,1,5,5,At Risk
14591,15,4,1320.21,5,3,4,Loyal Customers
14592,35,3,557.94,4,3,2,Others
14593,22,18,3568.69,4,5,5,Champions
14594,7,2,363.33,5,2,2,New Promising
14595,20,8,2164.45,4,4,4,Champions
14596,627,1,222.22,1,1,1,Lost
14597,11,6,2184.63,5,4,4,Champions
14598,44,3,221.97,4,3,1,Others
14599,390,2,457.89,2,2,2,Lost
14600,306,2,865.17,2,2,3,Cannot Lose Them
14601,11,1,213.96,5,1,1,New Promising
14602,656,1,205.36,1,1,1,Lost
14603,275,1,660.0,2,1,3,Cannot Lose Them
14604,633,1,143.86,1,1,1,Lost
14605,374,4,921.56,2,3,3,At Risk
14606,1,259,29197.59,5,5,5,Champions
14607,16,27,18371.06,5,5,5,Champions
14608,4,12,3273.44,5,5,5,Champions
14609,72,11,1366.2,3,5,4,Loyal Customers
14610,396,2,24.35,2,2,1,Lost
14611,439,3,599.38,1,3,3,At Risk
14612,415,1,877.7,1,1,3,Cannot Lose Them
14613,680,1,76.32,1,1,1,Lost
14614,386,1,295.13,2,1,2,Lost
14615,394,6,934.26,2,4,3,At Risk
14616,243,5,527.78,2,3,2,At Risk
14617,403,2,190.47,2,2,1,Lost
14618,9,9,1310.52,5,4,4,Champions
14619,239,3,1276.31,2,3,4,At Risk
14620,204,3,393.28,2,3,2,At Risk
14621,1,16,2878.27,5,5,5,Champions
14622,185,1,320.58,2,1,2,Lost
14623,32,12,1988.23,4,5,4,Champions
14624,57,6,814.07,4,4,3,Loyal Customers
14625,185,18,4429.18,2,5,5,At Risk
14626,9,15,5374.77,5,5,5,Champions
14627,312,3,406.4,2,3,2,At Risk
14628,91,5,1998.0,3,3,4,Loyal Customers
14629,4,3,935.46,5,3,3,Loyal Customers
14630,484,1,338.65,1,1,2,Lost
14631,51,7,2023.17,4,4,4,Champions
14632,263,1,114.56,2,1,1,Lost
14633,266,1,344.9,2,1,2,Lost
14634,438,7,1971.82,1,4,4,At Risk
14635,454,1,215.22,1,1,1,Lost
14636,36,2,609.85,4,2,3,New Promising
14637,677,1,106.68,1,1,1,Lost
14638,51,1,443.6,4,1,2,New Promising
14639,52,11,4946.81,4,5,5,Champions
14640,16,16,3446.33,5,5,5,Champions
14641,22,1,110.46,4,1,1,New Promising
14642,59,1,96.12,3,1,1,Others
14643,170,6,1654.69,3,4,4,Loyal Customers
14644,9,12,2077.47,5,5,4,Champions
14645,157,4,840.24,3,3,3,Loyal Customers
14646,2,164,523342.07,5,5,5,Champions
14647,201,2,506.04,2,2,2,Lost
14648,404,19,4378.0,2,5,5,At Risk
14649,5,11,3630.04,5,5,5,Champions
14650,589,1,62.5,1,1,1,Lost
14651,67,9,2025.52,3,4,4,Loyal Customers
14652,77,1,114.18,3,1,1,Others
14653,1,12,3593.06,5,5,5,Champions
14654,738,1,246.86,1,1,1,Lost
14655,4,12,3829.23,5,5,5,Champions
14656,169,5,790.0,3,3,3,Loyal Customers
14657,18,7,1440.24,5,4,4,Champions
14658,5,2,247.15,5,2,1,New Promising
14659,9,12,2456.53,5,5,4,Champions
14660,87,2,285.74,3,2,2,Others
14661,27,1,107.95,4,1,1,New Promising
14662,29,7,1376.43,4,4,4,Champions
14663,430,2,490.6,1,2,2,Lost
14664,20,2,636.24,4,2,3,New Promising
14665,61,9,2172.33,3,4,4,Loyal Customers
14666,24,1,195.25,4,1,1,New Promising
14667,11,61,20188.79,5,5,5,Champions
14668,445,1,111.63,1,1,1,Lost
14669,242,7,3216.78,2,4,5,At Risk
14670,280,3,583.33,2,3,2,At Risk
14671,549,2,1127.45,1,2,3,Cannot Lose Them
14672,235,4,1113.14,2,3,3,At Risk
14673,3,7,3037.32,5,4,5,Champions
14674,509,1,173.66,1,1,1,Lost
14675,16,2,1015.58,5,2,3,New Promising
14676,31,16,8285.49,4,5,5,Champions
14677,593,1,184.91,1,1,1,Lost
14678,571,2,386.44,1,2,2,Lost
14679,372,5,1272.95,2,3,4,At Risk
14680,25,87,53080.02,4,5,5,Champions
14681,71,6,875.15,3,4,3,Loyal Customers
14682,188,6,1514.81,2,4,4,At Risk
14683,588,1,146.56,1,1,1,Lost
14684,26,6,1430.03,4,4,4,Champions
14685,576,13,4241.16,1,5,5,At Risk
14686,414,6,844.58,1,4,3,At Risk
14687,107,3,1402.06,3,3,4,Loyal Customers
14688,8,34,6666.93,5,5,5,Champions
14689,209,1,112.8,2,1,1,Lost
14690,44,5,764.59,4,4,3,Loyal Customers
14691,31,5,2114.33,4,4,4,Champions
14692,137,13,1705.64,3,5,4,Loyal Customers
14693,265,8,1139.86,2,4,3,At Risk
14694,617,1,244.31,1,1,1,Lost
14695,519,4,1466.72,1,3,4,At Risk
14696,4,10,2465.3,5,4,4,Champions
14697,218,2,188.61,2,2,1,Lost
14698,2,5,1217.27,5,4,4,Champions
14699,214,4,702.6,2,3,3,At Risk
14700,32,5,3076.06,4,4,5,Champions
14701,11,18,4423.96,5,5,5,Champions
14702,1,32,6310.28,5,5,5,Champions
14703,15,1,318.17,5,1,2,New Promising
14704,11,11,1752.92,5,5,4,Champions
14705,199,1,179.0,2,1,1,Lost
14706,619,1,367.54,1,1,2,Lost
14707,436,2,139.2,1,2,1,Lost
14708,3,6,1763.52,5,4,4,Champions
14709,15,27,8866.48,5,5,5,Champions
14710,14,13,1899.79,5,5,4,Champions
14711,10,12,2809.02,5,5,4,Champions
14712,29,4,1328.07,4,3,4,Loyal Customers
14713,9,25,5069.36,5,5,5,Champions
14714,24,7,896.4,4,4,3,Loyal Customers
14715,25,8,1825.45,4,4,4,Champions
14716,43,3,543.28,4,3,2,Others
14717,733,2,72.8,1,2,1,Lost
14718,410,1,226.42,1,1,1,Lost
14719,2,6,1571.89,5,4,4,Champions
14720,6,3,663.81,5,3,3,Loyal Customers
14721,379,1,109.07,2,1,1,Lost
14722,147,3,489.52,3,3,2,Others
14723,10,11,1803.06,5,5,4,Champions
14724,590,1,341.9,1,1,2,Lost
14725,25,5,1202.34,4,4,4,Champions
14726,655,1,116.5,1,1,1,Lost
14727,274,4,291.13,2,3,2,At Risk
14728,413,1,190.58,1,1,1,Lost
14729,374,3,586.24,2,3,2,At Risk
14730,1,8,1897.57,5,4,4,Champions
14731,47,3,380.02,4,3,2,Others
14732,8,24,5447.52,5,5,5,Champions
14733,9,18,14200.78,5,5,5,Champions
14734,416,5,1045.47,1,4,3,At Risk
14735,4,59,11909.71,5,5,5,Champions
14736,485,2,374.05,1,2,2,Lost
14737,4,4,3554.17,5,3,5,Loyal Customers
14738,39,12,1763.64,4,5,4,Champions
14739,2,28,11555.69,5,5,5,Champions
14740,191,13,4068.86,2,5,5,At Risk
14741,12,7,1713.09,5,4,4,Champions
14742,435,1,579.85,1,1,2,Lost
14743,593,1,50.48,1,1,1,Lost
14744,16,17,3596.02,5,5,5,Champions
14745,113,17,2471.06,3,5,4,Loyal Customers
14746,406,4,593.5,2,3,2,At Risk
14747,248,2,294.3,2,2,2,Lost
14748,29,16,2201.83,4,5,4,Champions
14749,480,1,310.15,1,1,2,Lost
14750,736,1,112.03,1,1,1,Lost
14751,684,2,126.45,1,2,1,Lost
14752,44,1,389.64,4,1,2,New Promising
14753,87,2,869.51,3,2,3,Others
14754,45,7,1543.73,4,4,4,Champions
14755,10,30,9851.45,5,5,5,Champions
14756,15,4,2613.46,5,3,4,Loyal Customers
14757,75,1,420.5,3,1,2,Others
14758,145,7,2864.97,3,4,5,Loyal Customers
14759,5,3,1625.97,5,3,4,Loyal Customers
14760,294,2,53.8,2,2,1,Lost
14761,59,3,447.92,3,3,2,Others
14762,264,2,417.57,2,2,2,Lost
14764,44,2,250.55,4,2,1,New Promising
14765,29,3,254.11,4,3,1,Others
14766,8,14,6301.88,5,5,5,Champions
14767,474,1,382.81,1,1,2,Lost
14768,17,3,139.5,5,3,1,Others
14769,3,21,15438.9,5,5,5,Champions
14770,232,9,3624.89,2,4,5,At Risk
14771,606,3,579.92,1,3,2,At Risk
14772,112,1,139.26,3,1,1,Others
14773,589,2,125.7,1,2,1,Lost
14774,529,1,241.45,1,1,1,Lost
14775,58,3,1011.9,3,3,3,Loyal Customers
14776,51,19,3339.02,4,5,5,Champions
14777,4,4,239.26,5,3,1,Others
14778,127,2,730.86,3,2,3,Others
14779,281,3,386.15,2,3,2,At Risk
14780,55,2,447.68,4,2,2,New Promising
14782,320,1,200.1,2,1,1,Lost
14783,655,2,305.35,1,2,2,Lost
14784,26,3,449.93,4,3,2,Others
14785,10,2,77.4,5,2,1,New Promising
14786,550,1,90.96,1,1,1,Lost
14787,471,1,110.65,1,1,1,Lost
14788,7,3,1156.32,5,3,3,Loyal Customers
14789,29,1,197.64,4,1,1,New Promising
14790,17,10,2526.62,5,4,4,Champions
14791,607,1,303.63,1,1,2,Lost
14793,4,3,611.05,5,3,3,Loyal Customers
14794,3,13,1889.15,5,5,4,Champions
14795,166,1,131.45,3,1,1,Others
14796,1,39,9972.76,5,5,5,Champions
14797,507,1,300.31,1,1,2,Lost
14798,53,9,715.11,4,4,3,Loyal Customers
14799,51,2,338.15,4,2,2,New Promising
14800,48,23,6832.6,4,5,5,Champions
14801,61,1,189.34,3,1,1,Others
14803,162,3,845.55,3,3,3,Loyal Customers
14804,9,1,353.27,5,1,2,New Promising
14805,15,7,1082.55,5,4,3,Loyal Customers
14806,75,2,303.43,3,2,2,Others
14807,391,2,504.14,2,2,2,Lost
14808,40,15,2152.8,4,5,4,Champions
14809,621,2,686.76,1,2,3,Cannot Lose Them
14810,41,13,2354.03,4,5,4,Champions
14811,387,1,170.5,2,1,1,Lost
14812,599,1,178.85,1,1,1,Lost
14813,370,4,888.91,2,3,3,At Risk
14814,581,1,154.21,1,1,1,Lost
14815,37,2,778.5,4,2,3,New Promising
14816,197,1,271.85,2,1,1,Lost
14817,200,9,3889.21,2,4,5,At Risk
14818,74,6,1153.56,3,4,3,Loyal Customers
14819,64,4,456.41,3,3,2,Others
14820,21,9,1274.76,4,4,4,Champions
14821,367,7,1230.15,2,4,4,At Risk
14822,485,1,157.7,1,1,1,Lost
14823,180,3,321.43,3,3,2,Others
14824,10,12,3952.51,5,5,5,Champions
14825,4,27,4696.28,5,5,5,Champions
14826,582,2,385.2,1,2,2,Lost
14828,197,14,9803.46,2,5,5,At Risk
14829,29,9,1402.97,4,4,4,Champions
14830,53,1,188.88,4,1,1,New Promising
14831,574,7,1623.97,1,4,4,At Risk
14833,499,1,94.8,1,1,1,Lost
14834,18,9,2184.21,5,4,4,Champions
14835,527,3,293.1,1,3,2,At Risk
14836,10,3,102.45,5,3,1,Others
14837,90,12,3445.82,3,5,5,Loyal Customers
14838,423,2,769.92,1,2,3,Cannot Lose Them
14839,418,3,915.28,1,3,3,At Risk
14840,268,3,340.21,2,3,2,At Risk
14841,53,14,7163.0,4,5,5,Champions
14842,35,8,2456.8,4,4,4,Champions
14843,437,1,211.8,1,1,1,Lost
14844,64,12,6688.43,3,5,5,Loyal Customers
14845,600,1,150.0,1,1,1,Lost
14846,423,2,406.8,1,2,2,Lost
14847,149,4,1320.6,3,3,4,Loyal Customers
14848,405,1,310.56,2,1,2,Lost
14849,22,50,15186.6,4,5,5,Champions
14850,312,9,1599.76,2,4,4,At Risk
14851,23,3,829.41,4,3,3,Loyal Customers
14852,58,21,6108.88,3,5,5,Loyal Customers
14853,9,7,1351.37,5,4,4,Champions
14854,78,14,4282.37,3,5,5,Loyal Customers
14855,119,7,6520.3,3,4,5,Loyal Customers
14856,36,3,1290.53,4,3,4,Loyal Customers
14857,60,10,3578.93,3,4,5,Loyal Customers
14858,506,1,180.75,1,1,1,Lost
14859,13,6,1703.94,5,4,4,Champions
14860,9,2,168.62,5,2,1,New Promising
14861,52,14,1318.4,4,5,4,Champions
14862,26,2,841.2,4,2,3,New Promising
14863,29,1,266.76,4,1,1,New Promising
14865,7,4,92.52,5,3,1,Others
14866,11,20,20554.09,5,5,5,Champions
14867,186,19,2910.41,2,5,5,At Risk
14868,3,13,4170.06,5,5,5,Champions
14869,4,9,2750.7,5,4,4,Champions
14870,262,9,1794.6,2,4,4,At Risk
14871,3,9,1228.17,5,4,4,Champions
14872,481,4,802.68,1,3,3,At Risk
14873,210,2,854.13,2,2,3,Cannot Lose Them
14874,535,1,116.18,1,1,1,Lost
14875,9,7,2841.55,5,4,4,Champions
14876,521,2,256.7,1,2,1,Lost
14877,418,2,425.85,1,2,2,Lost
14878,13,28,3783.48,5,5,5,Champions
14879,685,1,185.06,1,1,1,Lost
14880,77,3,690.59,3,3,3,Loyal Customers
14881,20,1,255.4,4,1,1,New Promising
14882,27,15,3345.05,4,5,5,Champions
14883,19,7,756.64,4,4,3,Loyal Customers
14884,669,1,120.6,1,1,1,Lost
14885,132,4,1496.12,3,3,4,Loyal Customers
14886,253,1,364.8,2,1,2,Lost
14887,79,1,1862.0,3,1,4,Others
14888,207,1,369.2,2,1,2,Lost
14889,336,1,135.9,2,1,1,Lost
14890,254,3,817.25,2,3,3,At Risk
14891,148,4,1106.73,3,3,3,Loyal Customers
14892,691,1,202.35,1,1,1,Lost
14893,10,6,1782.26,5,4,4,Champions
14894,85,5,1412.21,3,4,4,Loyal Customers
14895,8,48,24488.82,5,5,5,Champions
14896,205,10,1727.3,2,4,4,At Risk
14897,8,9,3100.74,5,4,5,Champions
14898,23,18,3242.6,4,5,5,Champions
14899,395,1,1331.38,2,1,4,Cannot Lose Them
14900,522,1,13.92,1,1,1,Lost
14901,11,13,1912.7,5,5,4,Champions
14902,21,5,1000.27,4,4,3,Loyal Customers
14903,21,10,2729.18,4,4,4,Champions
14904,2,4,1630.49,5,3,4,Loyal Customers
14905,154,10,1939.69,3,4,4,Loyal Customers
14907,3,23,5476.62,5,5,5,Champions
14908,74,2,381.9,3,2,2,Others
14909,428,5,1380.98,1,4,4,At Risk
14910,3,7,389.86,5,4,2,Others
14911,1,510,265757.91,5,5,5,Champions
14912,17,11,748.58,5,5,3,Loyal Customers
14913,36,8,4073.13,4,4,5,Champions
14915,86,13,1752.65,3,5,4,Loyal Customers
14916,71,11,2888.21,3,5,5,Loyal Customers
14917,597,2,1123.75,1,2,3,Cannot Lose Them
14918,116,9,5955.81,3,4,5,Loyal Customers
14919,539,1,359.35,1,1,2,Lost
14920,213,3,1607.17,2,3,4,At Risk
14921,30,2,1316.07,4,2,4,New Promising
14922,394,2,843.74,2,2,3,Cannot Lose Them
14923,51,1,749.1,4,1,3,New Promising
14924,246,3,931.01,2,3,3,At Risk
14926,382,3,337.65,2,3,2,At Risk
14927,397,1,308.2,2,1,2,Lost
14928,619,2,204.46,1,2,1,Lost
14929,32,2,836.69,4,2,3,New Promising
14930,109,9,5126.74,3,4,5,Loyal Customers
14931,5,6,964.68,5,4,3,Loyal Customers
14932,366,2,666.13,2,2,3,Cannot Lose Them
14933,444,5,885.0,1,4,3,At Risk
14934,73,9,2444.1,3,4,4,Loyal Customers
14935,297,2,2849.83,2,2,4,Cannot Lose Them
14936,9,14,12378.46,5,5,5,Champions
14937,57,4,1617.63,4,3,4,Loyal Customers
14938,502,4,2289.43,1,3,4,At Risk
14940,418,2,531.49,1,2,2,Lost
14941,579,1,182.1,1,1,1,Lost
14942,402,5,706.56,2,4,3,At Risk
14943,663,1,107.62,1,1,1,Lost
14944,30,24,9674.92,4,5,5,Champions
14945,414,1,179.4,1,1,1,Lost
14946,14,1,100.9,5,1,1,New Promising
14947,72,6,1049.79,3,4,3,Loyal Customers
14948,23,7,1066.57,4,4,3,Loyal Customers
14949,460,6,498.55,1,4,2,At Risk
14950,9,2,361.25,5,2,2,New Promising
14951,79,1,311.69,3,1,2,Others
14952,46,43,17347.25,4,5,5,Champions
14953,25,5,962.92,4,4,3,Loyal Customers
14954,12,2,462.12,5,2,2,New Promising
14955,733,1,163.77,1,1,1,Lost
14956,421,1,1325.0,1,1,4,Cannot Lose Them
14957,253,2,261.69,2,2,1,Lost
14958,147,6,941.99,3,4,3,Loyal Customers
14959,59,5,684.97,3,4,3,Loyal Customers
14960,8,2,221.27,5,2,1,New Promising
14961,11,28,16328.9,5,5,5,Champions
14962,271,4,366.91,2,3,2,At Risk
14963,10,13,3117.72,5,5,5,Champions
14964,247,1,206.21,2,1,1,Lost
14965,96,2,596.09,3,2,2,Others
14966,15,6,1064.26,5,4,3,Loyal Customers
14967,50,7,1680.52,4,4,4,Champions
14968,30,2,501.24,4,2,2,New Promising
14969,704,1,906.23,1,1,3,Cannot Lose Them
14970,68,16,3593.4,3,5,5,Loyal Customers
14971,35,3,1097.98,4,3,3,Loyal Customers
14972,128,2,145.07,3,2,1,Others
14973,107,3,1314.45,3,3,4,Loyal Customers
14974,37,1,89.94,4,1,1,New Promising
14975,57,2,472.39,4,2,2,New Promising
14976,57,8,765.86,4,4,3,Loyal Customers
14977,726,1,31.93,1,1,1,Lost
14978,72,12,3076.39,3,5,5,Loyal Customers
14979,735,1,429.66,1,1,2,Lost
14980,737,1,150.68,1,1,1,Lost
14981,246,3,313.52,2,3,2,At Risk
14982,572,1,237.78,1,1,1,Lost
14983,689,1,183.2,1,1,1,Lost
14984,19,6,1260.51,4,4,4,Champions
14985,198,2,292.01,2,2,2,Lost
14986,376,2,563.1,2,2,2,Lost
14987,16,9,1469.05,5,4,4,Champions
14988,212,7,2038.65,2,4,4,At Risk
14989,662,1,342.4,1,1,2,Lost
14990,612,2,304.17,1,2,2,Lost
14991,430,1,314.67,1,1,2,Lost
14992,442,1,210.5,1,1,1,Lost
14993,564,1,36.13,1,1,1,Lost
14994,382,8,872.42,2,4,3,At Risk
14995,39,2,231.98,4,2,1,New Promising
14996,481,2,442.29,1,2,2,Lost
14997,46,5,771.38,4,4,3,Loyal Customers
14998,170,4,753.18,3,3,3,Loyal Customers
14999,593,1,129.48,1,1,1,Lost
15000,48,1,490.52,4,1,2,New Promising
15001,394,2,199.11,2,2,1,Lost
15002,116,9,4138.08,3,4,5,Loyal Customers
15003,473,7,1022.03,1,4,3,At Risk
15004,147,1,1220.77,3,1,4,Others
15005,16,76,13412.9,5,5,5,Champions
15006,51,2,757.78,4,2,3,New Promising
15007,159,1,156.91,3,1,1,Others
15008,480,2,360.0,1,2,2,Lost
15009,12,3,1259.43,5,3,4,Loyal Customers
15010,36,1,308.94,4,1,2,New Promising
15011,396,2,416.6,2,2,2,Lost
15012,54,3,646.26,4,3,3,Loyal Customers
15013,488,10,1610.82,1,4,4,At Risk
15014,43,2,257.67,4,2,1,New Promising
15015,501,20,2265.77,1,5,4,At Risk
15016,173,6,612.89,3,4,3,Loyal Customers
15017,34,1,125.58,4,1,1,New Promising
15018,39,4,456.26,4,3,2,Others
15019,267,1,252.81,2,1,1,Lost
15020,379,1,198.47,2,1,1,Lost
15021,9,17,2422.35,5,5,4,Champions
15022,12,5,1133.44,5,4,3,Loyal Customers
15023,3,23,11500.16,5,5,5,Champions
15024,10,16,3559.39,5,5,5,Champions
15025,33,2,979.79,4,2,3,New Promising
15026,80,5,1048.89,3,4,3,Loyal Customers
15027,31,13,2974.04,4,5,5,Champions
15028,8,6,962.94,5,4,3,Loyal Customers
15029,618,2,362.15,1,2,2,Lost
15030,72,9,1964.66,3,4,4,Loyal Customers
15031,4,16,2803.73,5,5,4,Champions
15032,256,10,10515.05,2,4,5,At Risk
15033,5,11,2541.53,5,5,4,Champions
15034,16,17,8200.25,5,5,5,Champions
15035,90,1,252.73,3,1,1,Others
15036,72,3,429.56,3,3,2,Others
15037,376,2,397.76,2,2,2,Lost
15038,43,10,1106.63,4,4,3,Loyal Customers
15039,10,107,38853.04,5,5,5,Champions
15040,542,1,7.49,1,1,1,Lost
15041,170,2,289.4,3,2,2,Others
15042,199,2,315.45,2,2,2,Lost
15043,31,6,2870.32,4,4,5,Champions
15044,19,47,15661.35,4,5,5,Champions
15045,152,3,633.66,3,3,3,Loyal Customers
15046,9,28,7394.78,5,5,5,Champions
15047,270,1,343.62,2,1,2,Lost
15048,65,5,377.52,3,4,2,Others
15049,274,1,121.17,2,1,1,Lost
15050,25,7,4032.27,4,4,5,Champions
15051,23,10,3911.91,4,4,5,Champions
15052,319,1,207.73,2,1,1,Lost
15053,5,3,693.95,5,3,3,Loyal Customers
15054,12,2,302.1,5,2,2,New Promising
15055,475,3,549.12,1,3,2,At Risk
15056,520,1,113.65,1,1,1,Lost
15057,275,6,3184.56,2,4,5,At Risk
15058,25,17,3354.73,4,5,5,Champions
15059,41,27,3395.25,4,5,5,Champions
15060,8,4,294.25,5,3,2,Others
15061,4,138,124961.98,5,5,5,Champions
15062,71,8,2585.62,3,4,4,Loyal Customers
15063,213,1,370.8,2,1,2,Lost
15064,410,4,1254.41,1,3,4,At Risk
15065,38,7,3304.71,4,4,5,Champions
15066,32,2,760.59,4,2,3,New Promising
15067,78,6,3850.13,3,4,5,Loyal Customers
15068,46,4,1174.9,4,3,3,Loyal Customers
15069,179,1,1109.53,3,1,3,Others
15070,373,3,737.05,2,3,3,At Risk
15071,94,4,1455.56,3,3,4,Loyal Customers
15072,479,1,187.52,1,1,1,Lost
15073,10,9,2357.04,5,4,4,Champions
15074,105,3,1553.13,3,3,4,Loyal Customers
15075,78,1,773.03,3,1,3,Others
15076,173,5,1425.84,3,4,4,Loyal Customers
15077,456,4,2423.88,1,3,4,At Risk
15078,7,64,17101.37,5,5,5,Champions
15079,213,17,3544.8,2,5,5,At Risk
15080,428,2,546.25,1,2,2,Lost
15081,22,13,1837.12,4,5,4,Champions
15082,669,1,93.35,1,1,1,Lost
15083,257,1,88.2,2,1,1,Lost
15084,380,2,965.2,2,2,3,Cannot Lose Them
15085,730,1,347.54,1,1,2,Lost
15086,565,2,218.53,1,2,1,Lost
15087,282,1,306.94,2,1,2,Lost
15088,21,3,1140.27,4,3,3,Loyal Customers
15089,10,6,2420.84,5,4,4,Champions
15090,308,1,381.32,2,1,2,Lost
15091,54,6,1023.11,4,4,3,Loyal Customers
15092,215,4,773.16,2,3,3,At Risk
15093,18,34,13034.15,5,5,5,Champions
15094,463,2,83.0,1,2,1,Lost
15095,104,11,3135.74,3,5,5,Loyal Customers
15096,43,1,219.39,4,1,1,New Promising
15097,4,5,587.05,5,4,2,Others
15098,182,5,649.5,3,4,3,Loyal Customers
15099,84,1,410.48,3,1,2,Others
15100,330,14,1750.1,2,5,4,At Risk
15101,9,11,1303.49,5,5,4,Champions
15102,531,2,554.67,1,2,2,Lost
15103,31,2,703.36,4,2,3,New Promising
15104,167,3,968.64,3,3,3,Loyal Customers
15105,18,9,3094.91,5,4,5,Champions
15106,18,7,1407.73,5,4,4,Champions
15107,311,12,740.26,2,5,3,At Risk
15108,142,5,1291.75,3,4,4,Loyal Customers
15109,241,4,961.9,2,3,3,At Risk
15110,24,9,1482.95,4,4,4,Champions
15111,29,5,2442.37,4,4,4,Champions
15112,611,1,209.4,1,1,1,Lost
15113,10,4,3339.51,5,3,5,Loyal Customers
15114,30,12,3400.12,4,5,5,Champions
15115,18,3,528.1,5,3,2,Others
15116,18,4,1352.75,5,3,4,Loyal Customers
15117,15,9,2484.32,5,4,4,Champions
15118,134,1,244.8,3,1,1,Others
15119,246,1,266.4,2,1,1,Lost
15120,130,2,343.82,3,2,2,Others
15121,50,2,457.72,4,2,2,New Promising
15122,85,16,4451.22,3,5,5,Loyal Customers
15123,7,5,4656.17,5,4,5,Champions
15124,23,4,450.82,4,3,2,Others
15125,25,36,16124.33,4,5,5,Champions
15126,537,2,449.49,1,2,2,Lost
15127,66,2,711.5,3,2,3,Others
15128,60,9,1732.22,3,4,4,Loyal Customers
15129,50,23,6860.18,4,5,5,Champions
15130,170,1,330.11,3,1,2,Others
15131,395,1,80.28,2,1,1,Lost
15132,18,5,977.93,5,4,3,Loyal Customers
15133,128,5,1806.9,3,4,4,Loyal Customers
15134,15,10,1596.29,5,4,4,Champions
15135,233,3,293.78,2,3,2,At Risk
